_id,key,conf,team,year,style,posFreqs,doc_count,posClass,code,posConfidences,adj_rtg_margin_rank,def_adj_rtg_rank,off_adj_rtg_rank,adj_prod_margin_rank,def_adj_prod_rank,off_adj_prod_rank,adj_rapm_margin_rank,def_adj_rapm_rank,off_adj_rapm_rank,adj_rapm_prod_margin_rank,def_adj_rapm_prod_rank,off_adj_rapm_prod_rank,shotInfo.total_freq,shotInfo.info,total_off_2p_attempts.value,total_off_3p_attempts.value,total_off_2prim_attempts.value,total_off_2pmid_attempts.value,off_adj_opp.value,off_poss.value,def_adj_opp.value,duration_mins.value,off_2p.value,off_2p_ast.value,off_3p.value,off_3p_ast.value,off_2prim.value,off_2prim_ast.value,off_2pmid.value,off_2pmid_ast.value,off_ft.value,off_ftr.value,off_2primr.value,off_2pmidr.value,off_3pr.value,off_scramble_2p.value,off_scramble_2p_ast.value,off_scramble_3p.value,off_scramble_3p_ast.value,off_scramble_2prim.value,off_scramble_2prim_ast.value,off_scramble_2pmid.value,off_scramble_2pmid_ast.value,off_scramble_ft.value,off_scramble_ftr.value,off_scramble_2primr.value,off_scramble_2pmidr.value,off_scramble_3pr.value,off_scramble_assist.value,off_trans_2p.value,off_trans_2p_ast.value,off_trans_3p.value,off_trans_3p_ast.value,off_trans_2prim.value,off_trans_2prim_ast.value,off_trans_2pmid.value,off_trans_2pmid_ast.value,off_trans_ft.value,off_trans_ftr.value,off_trans_2primr.value,off_trans_2pmidr.value,off_trans_3pr.value,off_trans_assist.value,off_ast_rim.value,off_ast_mid.value,off_ast_3p.value,off_efg.value,off_scramble_efg.value,off_trans_efg.value,off_team_poss.value,off_assist.value,off_to.value,off_orb.value,off_usage.value,def_team_poss.value,def_orb.value,def_ftr.value,def_to.value,def_2prim.value,off_team_poss_pct.value,def_team_poss_pct.value,off_rtg.value,off_adj_rtg.value,off_adj_prod.value,def_rtg.value,def_rtg.old_value,def_rtg.override,def_rtg.extraInfo,def_adj_rtg.value,def_adj_rtg.old_value,def_adj_rtg.override,def_adj_rtg.extraInfo,def_adj_prod.value,def_adj_prod.old_value,def_adj_prod.override,def_adj_prod.extraInfo,roster.ncaa_id,roster.number,roster.height,roster.year_class,roster.pos,roster.origin,off_adj_rapm.value,off_adj_rapm.old_value,def_adj_rapm.value,def_adj_rapm.override,def_adj_rapm.old_value,def_adj_rapm.extraInfo,off_adj_rapm_prod.value,def_adj_rapm_prod.value,def_adj_rapm_prod.old_value,def_adj_rapm_prod.override,def_adj_rapm_prod.extraInfo,tier,gender
4702700_Men_2022_all,"Greene, Chris",Southwestern Athletic Conference,Ark.-Pine Bluff,2022,"[[0, 0.6745, 0.0767, 0.0254], [1, 0.8909, 0.0174, 0.0058], [2, 0.9321, 0.1346, 0.0447], [3, 0.8587, 0.0579, 0.0192], [4, 0.4971, 0.0239, 0.0079], [5, 0.8424, 0.0663, 0.022], [6, 1.1453, 0.0104, 0.0035], [7, 0.911, 0.0124, 0.0041], [8, 1.1905, 0.0184, 0.0061], [9, 0.6112, 0.1383, 0.0459], [10, 0.8389, 0.0363, 0.012], [11, 0.9538, 0.1813, 0.0602], [12, 0.8383, 0.0128, 0.0042], [13, 0.9112, 0.0606, 0.0201], [14, 1.2483, 0.1527, 0.0507]]","[0, 0, 0.0264, 0.5158, 0.4578]",386,S-PF,ChGreene,"[0.0168, 0.2577, 0.3602, 0.3653, 0]",479,260,655,469,265,659,833,983,627,816,949,627,231.0,"[[0, 30, 36], [1, 7, 8], [2, 14, 14], [3, 15, 15], [4, 40, 42], [5, 71, 72], [6, 26, 30], [7, 5, 6], [8, 4, 4], [9, 14, 2], [10, 5, 4]]",78,162,46,32,100.8776,275.5595,103.9245,546.1233,0.4487,0,0.3395,0.8545,0.5652,0.2692,0.2813,0.4444,0.6739,0.1917,0.1917,0.1333,0.675,0.7,0,0.1111,1.0,0.8,0.0,0.6,0.3333,0.5,0.1053,0.2632,0.2632,0.4737,0.0,0.6667,0,0.4286,0.8333,0.6364,0.5714,1.0,1.0,0.6667,0.225,0.275,0.025,0.7,0.3,0.6667,0.1111,0.2222,0.4896,0.4474,0.65,955,0.1239,0.1778,0.0238,0.2694,928,0.1601,0.0626,0.0269,0.0193,0.5037,0.4907,89.9381,-1.0724,-0.5402,98.4204,104.2837,Luck adjusted,PREPROCESSING_WARNING,-0.5106,0.7077,Luck adjusted,PREPROCESSING_WARNING,-0.2506,0.3473,Luck adjusted,PREPROCESSING_WARNING,4702700,13,6-8,Sr,F,"Newport News, VA",-0.9788,-0.9788,1.5118,Adjusted from Def 3P%,2.2146,PREPROCESSING_WARNING,-0.4922,0.7419,1.0868,Adjusted from Def 3P%,PREPROCESSING_WARNING,Low,Men
4898188_Men_2022_all,"Skobalj, Filip",Missouri Valley Conference,UIC,2022,"[[0, 1.0227, 0.0268, 0.0061], [1, 0.8856, 0.1341, 0.0308], [2, 1.0175, 0.3591, 0.0824], [3, 0, 0.0162, 0.0037], [4, 0.5367, 0.047, 0.0108], [5, 1.0277, 0.0807, 0.0185], [6, 1.2381, 0.0632, 0.0145], [7, 1.0307, 0.011, 0.0025], [8, 1.2543, 0.0154, 0.0035], [9, 0.8127, 0.0117, 0.0027], [10, 0.7987, 0.0433, 0.0099], [11, 1.0277, 0.0815, 0.0187], [12, 0.9249, 0.0034, 0], [13, 0.7273, 0.0336, 0.0077], [14, 1.6318, 0.073, 0.0168]]","[0, 0.0016, 0.1108, 0.7625, 0.1251]",381,WF,FiSkobalj,"[0.0759, 0.7072, 0.1415, 0.0755, 0]",728,759,718,798,790,765,834,923,676,897,970,745,200.0,"[[0, 31, 40], [1, 1, 2], [2, 1, 2], [3, 14, 15], [4, 55, 66], [5, 63, 63], [6, 25, 24], [7, 5, 9], [8, 1, 0], [9, 4, 4]]",39,161,32,7,101.9106,203.9837,105.5795,743.2,0.6154,0,0.3665,1.0,0.6875,0.9091,0.2857,0.5,0.8235,0.085,0.16,0.035,0.805,0.25,0,0.2857,1.0,0.3333,1.0,0.0,0.0,0.0,0.0,0.2727,0.0909,0.6364,1.0,0.8333,0,0.5333,1.0,0.8333,0.8,0.0,0.0,1.0,0.1905,0.2857,0.0,0.7143,0.3846,0.4318,0.1136,0.4545,0.5625,0.3636,0.8095,1263,0.1257,0.1029,0.0211,0.1526,1248,0.1092,0.0264,0.0176,0.0149,0.5938,0.5851,105.8504,-1.3581,-0.8064,105.2475,108.0709,Luck adjusted,PREPROCESSING_WARNING,0.6863,1.267,Luck adjusted,PREPROCESSING_WARNING,0.4015,0.7413,Luck adjusted,PREPROCESSING_WARNING,4898188,50,6-7,So,F,"Belgrade, Serbia",-1.1437,-1.1437,1.3473,Adjusted from Def 3P%,1.4583,PREPROCESSING_WARNING,-0.6848,0.7883,0.8533,Adjusted from Def 3P%,PREPROCESSING_WARNING,Low,Men
4406392_Men_2022_all,"Pavlidis, Pano",Independents,Hartford,2022,"[[0, 0.84, 0.0499, 0.0119], [1, 0.9261, 0.0379, 0.009], [2, 0.6536, 0.0416, 0.0099], [3, 0, 0.0241, 0.0057], [4, 0.6992, 0.0104, 0.0025], [5, 0.7726, 0.0539, 0.0128], [6, 1.3165, 0.0298, 0.0071], [7, 0.817, 0.0056, 0.0013], [8, 1.319, 0.1009, 0.024], [9, 0.8085, 0.2368, 0.0563], [10, 0.9241, 0.1533, 0.0364], [11, 0.6309, 0.0458, 0.0109], [12, 1.0746, 0.0408, 0.0097], [13, 1.5634, 0.1241, 0.0295], [14, 1.1359, 0.0451, 0.0107]]","[0, 0, 0, 0.8056, 0.1944]",322,PF/C,PaPavlidis,"[0, 0.0045, 0.1802, 0.3653, 0.45]",779,1257,460,875,1279,465,835,1034,584,916,1078,637,124.0,"[[0, 58, 84], [1, 12, 10], [2, 12, 12], [3, 8, 3], [4, 2, 3], [5, 4, 0], [6, 12, 12], [7, 3, 3], [8, 2, 2], [9, 5, 6], [10, 6, 4]]",118,30,86,32,100.5926,185.9655,108.5814,623.185,0.6441,0,0.2333,1.0,0.7558,0.4308,0.3438,0.1818,0.5581,0.2905,0.5811,0.2162,0.2027,0.7586,0,1.0,1.0,0.7857,0.0909,0.0,0.0,1.0,0.1333,0.9333,0.0333,0.0333,0.0,0.6667,0,1.0,1.0,0.6667,0.5,0.0,0.0,0.2857,1.75,0.75,0.0,0.25,1.0,0.2963,0.037,0.6667,0.5845,0.7833,0.875,1008,0.1,0.1882,0.0971,0.1831,1020,0.1689,0.0384,0.0206,0.0618,0.6143,0.6239,110.3664,-0.146,-0.0897,111.0105,108.4312,Luck adjusted,PREPROCESSING_WARNING,2.1707,1.6333,Luck adjusted,PREPROCESSING_WARNING,1.3542,1.0189,Luck adjusted,PREPROCESSING_WARNING,4406392,24,6-8,Sr,F,"New York City, NY",-0.8349,-0.8349,1.6574,Adjusted from Def 3P%,1.8604,PREPROCESSING_WARNING,-0.5003,1.0339,1.1606,Adjusted from Def 3P%,PREPROCESSING_WARNING,Low,Men
5107239_Men_2022_all,"Lawrence, Colton",America East Conference,UMBC,2022,"[[0, 0.7454, 0.2568, 0.0799], [1, 0.9889, 0.0907, 0.0282], [2, 0.9858, 0.1763, 0.0548], [3, 0.864, 0.0352, 0.011], [4, 0.7382, 0.1078, 0.0335], [5, 1.1414, 0.0289, 0.009], [6, 1.0435, 0.0626, 0.0195], [7, 1.0095, 0.0283, 0.0088], [9, 0.7966, 0.0199, 0.0062], [13, 0.9699, 0.0606, 0.0189], [14, 1.2957, 0.133, 0.0414]]","[0, 0.0441, 0.7168, 0.2392, 0]",398,WG,CoLawrence,"[0.0952, 0.6664, 0.2107, 0.0277, 0]",706,1000,569,824,1108,609,836,819,772,963,909,887,330.0,"[[0, 92, 102], [1, 16, 12], [2, 24, 16], [3, 10, 18], [4, 41, 36], [5, 39, 40], [6, 31, 33], [7, 8, 9], [8, 8, 6], [9, 33, 18], [10, 28, 26]]",203,127,112,91,101.4618,346.3957,107.8587,825.3217,0.4532,0,0.3465,0.8636,0.5089,0.3158,0.3846,0.2,0.7551,0.1485,0.3394,0.2758,0.3848,0.4706,0,0.25,1.0,0.4167,0.0,0.6,0.3333,1.0,0.16,0.48,0.2,0.32,0.2,0.68,0,0.4286,0.8889,0.6842,0.3077,0.6667,0.25,0.75,0.3478,0.413,0.1304,0.4565,0.1923,0.3043,0.2609,0.4348,0.4788,0.44,0.663,1384,0.1144,0.127,0.0361,0.242,1390,0.1004,0.0247,0.0122,0.0149,0.6565,0.6591,99.1528,-0.671,-0.4405,107.5544,109.0879,Luck adjusted,PREPROCESSING_WARNING,1.2586,1.5754,Luck adjusted,PREPROCESSING_WARNING,0.8295,1.0383,Luck adjusted,PREPROCESSING_WARNING,5107239,2,6-3,Sr,G,"Myerstown, PA",-1.4713,-1.4713,1.0341,Adjusted from Def 3P%,1.4037,PREPROCESSING_WARNING,-0.9581,0.6816,0.9252,Adjusted from Def 3P%,PREPROCESSING_WARNING,Low,Men
4592891_Men_2022_all,"Mills, Brenton",Mid American Conference,Bowling Green,2022,"[[0, 0.8334, 0.1694, 0.0225], [1, 1.1086, 0.095, 0.0126], [2, 0.9165, 0.2527, 0.0335], [3, 0.807, 0.0205, 0.0027], [4, 0.7406, 0.107, 0.0142], [5, 1.0414, 0.0216, 0.0029], [6, 1.2305, 0.0242, 0.0032], [7, 1.0826, 0.0246, 0.0033], [13, 1.2813, 0.099, 0.0131], [14, 0.9185, 0.1861, 0.0247]]","[0, 0, 0.7277, 0.263, 0.0094]",315,WG,BrMills,"[0.0384, 0.6888, 0.2538, 0.0189, 0]",1020,488,1119,1095,496,1196,837,790,801,875,818,840,118.0,"[[0, 45, 54], [1, 2, 2], [2, 5, 0], [3, 1, 0], [4, 13, 12], [5, 27, 20], [6, 15, 18], [7, 4, 4], [8, 4, 2], [9, 2, 2]]",64,55,47,17,105.4383,129.7143,107.9911,668.545,0.5156,0,0.3091,0.9412,0.5745,0.2222,0.3529,0.8333,0.6522,0.1933,0.395,0.1429,0.4622,0.7273,0,0.25,1.0,0.7,0.1429,1.0,1.0,1.0,0.1333,0.6667,0.0667,0.2667,0.0,0.45,0,0.2,1.0,0.4706,0.375,0.3333,0.0,0.6,0.4,0.68,0.12,0.2,0.8,0.3182,0.2273,0.4545,0.4916,0.6333,0.42,1175,0.0547,0.1542,0.0378,0.112,1188,0.107,0.0247,0.0168,0.0032,0.5757,0.5798,102.3666,-3.6533,-2.1032,105.9193,113.6868,Luck adjusted,PREPROCESSING_WARNING,0.0956,1.6397,Luck adjusted,PREPROCESSING_WARNING,0.0554,0.9507,Luck adjusted,PREPROCESSING_WARNING,4592891,1,6-3,Sr,G,"Allen, TX",-1.5616,-1.5616,0.9446,Adjusted from Def 3P%,1.5389,PREPROCESSING_WARNING,-0.8622,0.5477,0.8923,Adjusted from Def 3P%,PREPROCESSING_WARNING,Low,Men
5107353_Men_2022_all,"Houser, Tyler",Southern Conference,VMI,2022,"[[0, 0.7375, 0.0654, 0.0163], [1, 0.9413, 0.0088, 0.0022], [2, 0.8563, 0.0585, 0.0146], [3, 0.7746, 0.021, 0.0052], [4, 0.6282, 0.0103, 0.0026], [5, 0.9156, 0.034, 0.0085], [6, 1.0774, 0.0195, 0.0048], [7, 1.0878, 0.0003, 0], [8, 1.1036, 0.0799, 0.0199], [9, 0.7132, 0.2998, 0.0746], [10, 0.9413, 0.035, 0.0087], [11, 0.896, 0.2067, 0.0514], [12, 0.605, 0.0027, 0], [13, 1.4326, 0.0963, 0.0239], [14, 1.5755, 0.0618, 0.0154]]","[0, 0, 0, 0.0346, 0.9654]",362,PF/C,TyHouser,"[0.0001, 0.0166, 0.3551, 0.6273, 0.0009]",878,1243,600,1030,1283,653,838,904,698,962,1013,802,259.0,"[[0, 74, 86], [1, 25, 18], [2, 15, 14], [3, 16, 21], [4, 72, 68], [5, 16, 21], [6, 2, 0], [7, 5, 4], [8, 30, 24], [9, 4, 2]]",159,112,113,46,104.324,295.8266,106.6867,772.395,0.4906,0,0.3482,0.9487,0.5575,0.3651,0.3261,0.2,0.7407,0.1993,0.417,0.1697,0.4133,0.6522,0,1.0,1.0,0.7368,0.2143,0.25,0.0,0.75,0.64,0.76,0.16,0.08,0.0588,0.8333,0,0.6,1.0,0.75,1.0,1.0,0.5,0.6667,0.375,0.25,0.125,0.625,0.0909,0.5385,0.0,0.4615,0.5037,0.72,0.875,1273,0.0383,0.1521,0.0608,0.221,1276,0.1659,0.0307,0.0086,0.0231,0.6582,0.6577,99.9527,-0.8064,-0.5308,114.8343,114.5608,Luck adjusted,PREPROCESSING_WARNING,2.1116,2.0567,Luck adjusted,PREPROCESSING_WARNING,1.3889,1.3528,Luck adjusted,PREPROCESSING_WARNING,5107353,44,6-9,Fr,C,"Camp Hill, PA",-1.2127,-1.2127,1.2997,Adjusted from Def 3P%,1.6126,PREPROCESSING_WARNING,-0.7832,0.8549,1.0606,Adjusted from Def 3P%,PREPROCESSING_WARNING,Low,Men
5106581_Men_2022_all,"Breland, Tre",Northeast Conference,Central Conn. St.,2022,"[[0, 0.624, 0.1569, 0.0372], [1, 1.0992, 0.0679, 0.0161], [2, 0.727, 0.1077, 0.0255], [3, 0.6338, 0.0724, 0.0172], [4, 0.8939, 0.1139, 0.027], [5, 0.9706, 0.0753, 0.0178], [6, 0.8256, 0.1235, 0.0293], [7, 0.9442, 0.037, 0.0088], [13, 1.1971, 0.1235, 0.0293], [14, 1.59, 0.1219, 0.0289]]","[0, 0, 0.3489, 0.6483, 0.0028]",246,WG,TrBreland,"[0.0037, 0.121, 0.5829, 0.292, 0.0004]",881,1124,708,713,904,611,839,730,846,661,628,687,95.0,"[[0, 38, 46], [1, 10, 6], [2, 5, 6], [3, 7, 0], [4, 4, 0], [5, 6, 5], [6, 7, 6], [7, 4, 12], [8, 2, 2], [9, 10, 8], [10, 2, 0]]",84,39,59,25,96.9356,141.1083,109.9755,431.7517,0.5357,0,0.2821,0.7273,0.5593,0.5455,0.48,0.8333,0.6364,0.2683,0.4797,0.2033,0.3171,0.5333,0,0.3333,1.0,0.5833,0.0,0.3333,0.0,0.8182,0.6111,0.6667,0.1667,0.1667,0.1111,0.8667,0,0.6667,1.0,0.8571,0.75,1.0,1.0,0.5,0.2222,0.7778,0.0556,0.1667,0.2667,0.619,0.0476,0.3333,0.5,0.5278,0.8889,708,0.101,0.1559,0.076,0.1933,703,0.1731,0.0378,0.0199,0.0191,0.3362,0.336,104.0743,-1.3175,-0.4429,104.3601,102.6156,Luck adjusted,PREPROCESSING_WARNING,1.6054,1.2282,Luck adjusted,PREPROCESSING_WARNING,0.5395,0.4127,Luck adjusted,PREPROCESSING_WARNING,5106581,10,6-4,Jr,G,"Hamden, CT",-1.7422,-1.7422,0.7849,Adjusted from Def 3P%,0.7942,PREPROCESSING_WARNING,-0.5831,0.2638,0.2669,Adjusted from Def 3P%,PREPROCESSING_WARNING,Low,Men
4702100_Men_2022_all,"Childress, Bryson",Big South Conference,High Point,2022,"[[0, 1.2388, 0.0239, 0.0045], [1, 0.9234, 0.1182, 0.0225], [2, 1.0722, 0.4337, 0.0826], [3, 0.9244, 0.0514, 0.0098], [4, 0.6236, 0.0233, 0.0044], [5, 1.1041, 0.0353, 0.0067], [6, 1.1787, 0.0063, 0], [7, 0.9701, 0.056, 0.0107], [9, 0.65, 0.0095, 0.0018], [13, 1.0702, 0.079, 0.015], [14, 0.9047, 0.1635, 0.0312]]","[1, 0, 0, 0, 0]",342,s-PG,BrChildress,"[0.6673, 0.3319, 0.0008, 0, 0]",815,1057,679,740,915,628,840,877,724,744,782,672,131.0,"[[0, 1, 0], [1, 6, 12], [2, 40, 42], [3, 35, 33], [4, 38, 39], [5, 5, 0], [6, 1, 0], [7, 5, 6]]",7,124,1,6,103.2233,115.2583,108.0306,490.6267,0.4286,0,0.3387,0.8571,0.0,0.0,0.5,0.6667,1.0,0.084,0.0076,0.0458,0.9466,1.0,0,0.3,1.0,0.0,0.0,1.0,0.0,1.0,0.1818,0.0,0.0909,0.9091,0.5,1.0,0,0.2692,0.5714,0.0,0.0,1.0,1.0,1.0,0.0741,0.0,0.037,0.963,1.875,0.3333,0.0909,0.5758,0.5038,0.5,0.4259,845,0.1304,0.0868,0.0172,0.1382,819,0.0553,0.0385,0.022,0.0,0.4156,0.4015,111.3026,-1.1629,-0.4833,110.078,110.7755,Luck adjusted,PREPROCESSING_WARNING,1.3919,1.5335,Luck adjusted,PREPROCESSING_WARNING,0.5588,0.6157,Luck adjusted,PREPROCESSING_WARNING,4702100,12,5-9,Jr,G,"Albemarle, NC",-1.3091,-1.3091,1.2246,Adjusted from Def 3P%,1.2353,PREPROCESSING_WARNING,-0.5579,0.4916,0.4959,Adjusted from Def 3P%,PREPROCESSING_WARNING,Low,Men
4592950_Men_2022_all,"Woods, Hunter",Big Sky Conference,Portland St.,2022,"[[0, 0.8749, 0.1527, 0.0365], [1, 0.8841, 0.0578, 0.0138], [2, 1.0269, 0.196, 0.0468], [3, 0, 0.0122, 0.0029], [4, 0.7277, 0.0638, 0.0152], [5, 0.9575, 0.0198, 0.0047], [6, 1.2392, 0.0271, 0.0065], [7, 1.0046, 0.0419, 0.01], [8, 1.2408, 0.0071, 0.0017], [9, 0.8119, 0.0523, 0.0125], [10, 0.7897, 0.0223, 0.0053], [11, 1.0402, 0.0443, 0.0106], [12, 0.9964, 0.0084, 0.002], [13, 1.0112, 0.071, 0.017], [14, 1.2511, 0.2232, 0.0533]]","[0, 0, 0.2196, 0.7732, 0.0072]",489,WF,HuWoods,"[0.0042, 0.1838, 0.5441, 0.2678, 0]",564,397,695,625,383,784,841,808,786,981,904,934,233.0,"[[0, 58, 66], [1, 17, 20], [2, 9, 8], [3, 13, 15], [4, 47, 48], [5, 26, 21], [6, 35, 45], [7, 4, 6], [8, 9, 6], [9, 14, 8], [10, 1, 2]]",109,124,68,41,106.1287,279.4798,105.8252,771.5383,0.5046,0,0.3629,1.0,0.5882,0.375,0.3659,0.3333,0.7313,0.2876,0.2918,0.176,0.5322,0.3333,0,0.25,1.0,0.3333,0.0,0.3333,0.5,0.9167,0.75,0.375,0.375,0.25,0.2,0.5833,0,0.4333,1.0,0.619,0.6923,0.3333,0.0,0.8261,0.4259,0.3889,0.0556,0.5556,0.3333,0.4857,0.1714,0.3429,0.5258,0.3438,0.6204,1398,0.0879,0.1646,0.0438,0.1938,1375,0.1977,0.0402,0.0291,0.0213,0.6724,0.6688,100.3972,-1.2603,-0.8475,105.4736,106.2662,Luck adjusted,PREPROCESSING_WARNING,-0.1294,0.0272,Luck adjusted,PREPROCESSING_WARNING,-0.0865,0.0182,Luck adjusted,PREPROCESSING_WARNING,4592950,25,6-6,Sr,F,"Pasadena, CA",-1.5279,-1.5279,1.0068,Adjusted from Def 3P%,1.1669,PREPROCESSING_WARNING,-1.0306,0.6733,0.7804,Adjusted from Def 3P%,PREPROCESSING_WARNING,Low,Men
5106599_Men_2022_all,"Bennett, Javon",Northeast Conference,Merrimack,2022,"[[0, 0.6888, 0.2041, 0.0754], [1, 0.9585, 0.1909, 0.0706], [2, 0.8935, 0.1395, 0.0516], [3, 0.799, 0.0716, 0.0265], [4, 0.5967, 0.0406, 0.015], [5, 0.9828, 0.0256, 0.0095], [6, 1.1876, 0.0158, 0.0058], [7, 0.88, 0.12, 0.0444], [9, 0.5193, 0.0252, 0.0093], [13, 1.6949, 0.0141, 0.0052], [14, 0.907, 0.1525, 0.0564]]","[1, 0, 0, 0, 0]",442,PG,JaBennett,"[0.9405, 0.0594, 0, 0, 0]",823,263,1030,1031,203,1230,842,286,1166,1038,228,1282,255.0,"[[0, 70, 64], [1, 4, 2], [2, 13, 16], [3, 10, 9], [4, 25, 12], [5, 50, 38], [6, 39, 42], [7, 12, 12], [8, 2, 0], [9, 19, 10], [10, 11, 6]]",140,154,93,47,98.8699,372.0595,110.0681,916.8033,0.4357,0,0.2857,0.7273,0.5054,0.1277,0.2979,0.1429,0.7391,0.2347,0.3163,0.1599,0.5238,1.0,0,0.6667,1.0,0.0,0.0,1.0,0.0,0.8333,1.5,0.0,0.25,0.75,1.0,0.5,0,0.1481,1.0,0.5294,0.1667,0.0,0.0,0.7391,0.3651,0.5397,0.0317,0.4286,0.8636,0.4528,0.066,0.4811,0.432,1.0,0.381,1545,0.2704,0.2231,0.0208,0.2504,1536,0.0557,0.0187,0.0586,0.0024,0.7449,0.7449,87.5924,-3.0804,-2.2947,96.5056,93.3373,Luck adjusted,PREPROCESSING_WARNING,-0.5012,-1.1729,Luck adjusted,PREPROCESSING_WARNING,-0.3734,-0.8737,Luck adjusted,PREPROCESSING_WARNING,5106599,2,5-11,Fr,G,"Orlando, FL",-3.0545,-3.0545,-0.5066,Adjusted from Def 3P%,-0.7471,PREPROCESSING_WARNING,-2.2527,-0.3773,-0.5565,Adjusted from Def 3P%,PREPROCESSING_WARNING,Low,Men
4395880_Men_2022_all,"Sessoms, Sam",Mid-Eastern Athletic Conference,Coppin St.,2022,"[[0, 0.9064, 0.3022, 0.1258], [1, 0.9772, 0.1655, 0.0689], [2, 0.9517, 0.0376, 0.0157], [3, 0.8402, 0.0923, 0.0384], [4, 0.7547, 0.0603, 0.0251], [5, 1.0838, 0.1123, 0.0468], [6, 1.4868, 0.0139, 0.0058], [7, 0.9371, 0.0154, 0.0064], [9, 0.5199, 0.0056, 0.0023], [13, 1.6714, 0.0272, 0.0113], [14, 1.3693, 0.1677, 0.0698]]","[1, 0, 0, 0, 0]",577,s-PG,SaSessoms,"[0.8843, 0.1152, 0.0004, 0, 0]",266,1334,19,207,1354,10,843,1345,140,1143,1354,86,447.0,"[[0, 173, 234], [1, 14, 6], [2, 47, 54], [3, 2, 3], [4, 18, 18], [5, 57, 69], [6, 75, 69], [7, 3, 3], [8, 1, 2], [9, 42, 36], [10, 15, 18]]",307,161,225,82,103.2054,607.0917,105.224,1169.5633,0.5961,0,0.3416,0.2909,0.6267,0.0709,0.5122,0.0476,0.8013,0.3226,0.4808,0.1752,0.344,0.8667,0,0.6,0.6667,0.8462,0.0909,1.0,0.0,0.8571,0.35,0.65,0.1,0.25,0.3125,0.7015,0,0.4706,0.1875,0.7049,0.1395,0.6667,0.0,0.8182,0.5446,0.604,0.0594,0.3366,0.4762,0.5093,0.0683,0.4224,0.5673,0.875,0.703,2118,0.3382,0.2026,0.0199,0.3025,2103,0.1081,0.028,0.0304,0.0037,0.9001,0.8968,111.5975,3.822,3.4402,117.6396,112.7775,Luck adjusted,PREPROCESSING_WARNING,2.9314,1.944,Luck adjusted,PREPROCESSING_WARNING,2.6289,1.7434,Luck adjusted,PREPROCESSING_WARNING,4395880,3,6-0,Sr,G,"Philadelphia, PA",1.4456,1.4456,3.9936,Adjusted from Def 3P%,3.7797,PREPROCESSING_WARNING,1.3106,3.5815,3.3896,Adjusted from Def 3P%,PREPROCESSING_WARNING,Low,Men
4398217_Men_2022_all,"Filmore, Webster",Colonial Athletic Association,N.C. A&T,2022,"[[5, 0.9588, 0.0436, 0.0071], [7, 0.7724, 0.0015, 0], [8, 1.2873, 0.1496, 0.0243], [9, 0.8706, 0.2468, 0.0401], [10, 0.9828, 0.2403, 0.039], [12, 0.8123, 0.0293, 0.0048], [13, 0.7843, 0.1847, 0.03], [14, 1.1583, 0.1042, 0.0169]]","[0, 0, 0, 0, 1]",163,C,WeFilmore,"[0, 0.0016, 0.0494, 0.0658, 0.8831]",935,854,911,750,709,744,844,849,759,660,713,616,61.0,"[[0, 35, 46], [1, 7, 4], [2, 3, 4], [3, 1, 0], [4, 5, 2], [5, 7, 4], [6, 3, 4]]",64,2,37,27,103.5007,77.1917,105.447,397.3083,0.5156,0,0.5,0.0,0.5676,0.619,0.4444,0.6667,0.625,0.2424,0.5606,0.4091,0.0303,0.381,0,0.0,0.0,0.3889,0.0,0.3333,0.0,0.5,0.0952,0.8571,0.1429,0.0,0.125,0.75,0,0.5,0.0,0.6667,1.0,1.0,0.0,0.0,0.3333,0.5,0.1667,0.3333,0.0,0.2143,0.0714,0.7143,0.5227,0.381,0.75,673,0.0676,0.2073,0.0795,0.1241,672,0.1391,0.0625,0.0074,0.0228,0.3301,0.3335,105.1212,-2.3265,-0.7679,107.921,111.407,Luck adjusted,PREPROCESSING_WARNING,0.8951,1.6011,Luck adjusted,PREPROCESSING_WARNING,0.2985,0.534,Luck adjusted,PREPROCESSING_WARNING,4398217,25,6-7,Sr,F,"Charlotte, NC",-1.4392,-1.4392,1.1201,Adjusted from Def 3P%,1.2792,PREPROCESSING_WARNING,-0.4712,0.3735,0.4266,Adjusted from Def 3P%,PREPROCESSING_WARNING,Low,Men
