_id,key,conf,team,year,style,posFreqs,doc_count,posClass,code,posConfidences,adj_rtg_margin_rank,def_adj_rtg_rank,off_adj_rtg_rank,adj_prod_margin_rank,def_adj_prod_rank,off_adj_prod_rank,adj_rapm_margin_rank,def_adj_rapm_rank,off_adj_rapm_rank,adj_rapm_prod_margin_rank,def_adj_rapm_prod_rank,off_adj_rapm_prod_rank,total_off_2p_attempts.value,total_off_3p_attempts.value,total_off_2prim_attempts.value,total_off_2pmid_attempts.value,off_adj_opp.value,off_poss.value,def_adj_opp.value,duration_mins.value,off_2p.value,off_2p_ast.value,off_3p.value,off_3p_ast.value,off_2prim.value,off_2prim_ast.value,off_2pmid.value,off_2pmid_ast.value,off_ft.value,off_ftr.value,off_2primr.value,off_2pmidr.value,off_3pr.value,off_scramble_2p.value,off_scramble_2p_ast.value,off_scramble_3p.value,off_scramble_3p_ast.value,off_scramble_2prim.value,off_scramble_2prim_ast.value,off_scramble_2pmid.value,off_scramble_2pmid_ast.value,off_scramble_ft.value,off_scramble_ftr.value,off_scramble_2primr.value,off_scramble_2pmidr.value,off_scramble_3pr.value,off_scramble_assist.value,off_trans_2p.value,off_trans_2p_ast.value,off_trans_3p.value,off_trans_3p_ast.value,off_trans_2prim.value,off_trans_2prim_ast.value,off_trans_2pmid.value,off_trans_2pmid_ast.value,off_trans_ft.value,off_trans_ftr.value,off_trans_2primr.value,off_trans_2pmidr.value,off_trans_3pr.value,off_trans_assist.value,off_ast_rim.value,off_ast_mid.value,off_ast_3p.value,off_efg.value,off_scramble_efg.value,off_trans_efg.value,off_team_poss.value,off_assist.value,off_to.value,off_orb.value,off_usage.value,def_team_poss.value,def_orb.value,def_ftr.value,def_to.value,def_2prim.value,off_team_poss_pct.value,def_team_poss_pct.value,off_rtg.value,off_adj_rtg.value,off_adj_prod.value,def_rtg.value,def_rtg.old_value,def_rtg.override,def_adj_rtg.value,def_adj_rtg.old_value,def_adj_rtg.override,def_adj_prod.value,def_adj_prod.old_value,def_adj_prod.override,roster.ncaa_id,roster.number,roster.height,roster.year_class,roster.pos,roster.origin,off_adj_rapm.value,off_adj_rapm.old_value,def_adj_rapm.value,def_adj_rapm.override,def_adj_rapm.old_value,off_adj_rapm_prod.value,def_adj_rapm_prod.value,def_adj_rapm_prod.old_value,def_adj_rapm_prod.override,tier,gender
4278078_Men_2018_all,"Washington, PJ",Southeastern Conference,Kentucky,2018,"[[0, 0.9092, 0.1055, 0.0324], [1, 1.0156, 0.041, 0.0126], [2, 1.2024, 0.043, 0.0132], [3, 1.139, 0.0087, 0.0027], [4, 0.8853, 0.068, 0.0209], [5, 1.116, 0.0222, 0.0068], [6, 1.2126, 0.0432, 0.0133], [7, 1.1819, 0.0186, 0.0057], [8, 1.2375, 0.0665, 0.0204], [9, 0.8935, 0.2397, 0.0736], [10, 0.9529, 0.0818, 0.0251], [11, 1.2383, 0.0586, 0.018], [12, 1.111, 0.023, 0.0071], [13, 1.3295, 0.0872, 0.0268], [14, 1.1358, 0.0933, 0.0287]]","[0, 0, 0.0139, 0.9668, 0.0193]",598,S-PF,PjWashington,"[0.0001, 0.0039, 0.2386, 0.6544, 0.1031]",27,93,37,38,70,51,16,156,14,31,126,24,271,77,125,146,110.7691,429.6107,98.9054,1002.5667,0.5461,0,0.4156,0.9375,0.648,0.5185,0.4589,0.3881,0.6707,0.4799,0.3592,0.4195,0.2213,0.6585,0,0.0,0.0,0.6897,0.05,0.5833,0.0,0.7857,0.3415,0.7073,0.2927,0.0,0.037,0.5909,0,0.3333,1.0,0.6316,0.8333,0.3333,1.0,0.6154,0.7027,0.5135,0.0811,0.4054,0.5,0.3651,0.1587,0.4127,0.5632,0.6585,0.5541,1673,0.1265,0.149,0.1005,0.255,1680,0.1918,0.0358,0.0161,0.0466,0.6922,0.6905,116.5954,5.1805,3.5859,96.0731,96.4994,Luck adjusted,-2.7675,-2.6873,Luck adjusted,-1.911,-1.8556,Luck adjusted,4278078,25,6-8,So,F,"Louisville, KY",6.4918,6.4918,-2.5508,Adjusted from Def 3P%,-2.5733,4.5073,-1.7614,-1.7769,Adjusted from Def 3P%,High,Men
3907358_Men_2018_all,"Weatherspoon, Quinndary",Southeastern Conference,Mississippi St.,2018,"[[0, 0.93, 0.3027, 0.1021], [1, 1.056, 0.1245, 0.042], [2, 1.2067, 0.0803, 0.0271], [3, 1.1298, 0.069, 0.0233], [4, 0.9161, 0.0542, 0.0183], [5, 1.1873, 0.0302, 0.0102], [6, 1.2719, 0.0649, 0.0219], [7, 1.1338, 0.0562, 0.019], [9, 0.8156, 0.0233, 0.0079], [13, 1.3225, 0.0599, 0.0202], [14, 1.2139, 0.1348, 0.0455]]","[0.1101, 0.0651, 0.8129, 0.0119, 0]",689,CG,QuWeatherspo,"[0.2183, 0.6735, 0.1039, 0.0042, 0]",37,288,23,19,142,15,17,150,16,15,79,15,274,136,178,96,110.8041,515.8417,99.5564,1142.7333,0.562,0,0.3971,0.5926,0.6067,0.3333,0.4792,0.1304,0.8066,0.4415,0.4341,0.2341,0.3317,0.6087,0,0.5556,1.0,0.6429,0.0,0.5556,0.0,0.7333,0.4688,0.4375,0.2813,0.2813,0.2105,0.62,0,0.2632,0.6,0.6429,0.5185,0.5,0.25,0.7708,0.6957,0.6087,0.1159,0.2754,0.3333,0.3646,0.125,0.5,0.5732,0.6719,0.558,1945,0.1658,0.188,0.0478,0.2634,1932,0.1151,0.0261,0.029,0.0097,0.8398,0.8342,119.4607,5.832,4.8978,101.4374,101.6745,Luck adjusted,-1.7634,-1.7188,Luck adjusted,-1.471,-1.4338,Luck adjusted,3907358,11,6-4,Sr,G,"Canton, MS",6.3725,6.3725,-2.5845,Adjusted from Def 3P%,-2.6158,5.3972,-2.156,-2.1821,Adjusted from Def 3P%,High,Men
4397016_Men_2018_all,"Dotson, Devon",Big 12 Conference,Kansas,2018,"[[0, 0.9436, 0.3061, 0.0854], [1, 1.0326, 0.174, 0.0486], [2, 1.1501, 0.1103, 0.0308], [3, 1.0268, 0.0044, 0.0012], [4, 0.6264, 0.0352, 0.0098], [5, 1.1029, 0.0335, 0.0093], [6, 1.4242, 0.0227, 0.0063], [7, 1.1435, 0.0769, 0.0215], [9, 0.63, 0.0238, 0.0067], [13, 0.8602, 0.0211, 0.0059], [14, 1.2035, 0.192, 0.0536]]","[0.8065, 0.1935, 0, 0, 0]",535,CG,DeDotson,"[0.4653, 0.5194, 0.0151, 0.0002, 0]",113,160,138,71,69,98,18,15,54,17,7,40,214,91,170,44,112.4832,402.7833,96.9054,1168.7083,0.5327,0,0.3626,0.9394,0.6176,0.0952,0.2045,0.1111,0.7823,0.482,0.5574,0.1443,0.2984,0.5,0,0.1667,0.0,0.6667,0.0,0.0,0.0,1.0,0.2,0.3,0.1,0.6,1.3333,0.5833,0,0.2308,1.0,0.6863,0.1714,0.0,0.0,0.8364,0.7534,0.6986,0.1233,0.1781,0.9737,0.3071,0.0945,0.5827,0.5361,0.35,0.5411,2067,0.1887,0.2011,0.0218,0.2015,2055,0.0968,0.031,0.0238,0.0049,0.8138,0.8097,112.9783,3.5007,2.8488,99.6995,98.0425,Luck adjusted,-2.3707,-2.678,Luck adjusted,-1.9196,-2.1684,Luck adjusted,4397016,11,6-2,Fr,G,"Charlotte, NC",4.6487,4.6487,-4.2472,Adjusted from Def 3P%,-4.7289,3.83,-3.4389,-3.829,Adjusted from Def 3P%,High,Men
4080105_Men_2018_all,"Haarms, Matt",Big Ten Conference,Purdue,2018,"[[2, 0.3371, 0.0041, 0.001], [3, 0, 0.0042, 0.001], [5, 1.0348, 0.0336, 0.008], [7, 1.2597, 0.0004, 0], [8, 1.4983, 0.2497, 0.0593], [9, 0.9248, 0.3014, 0.0716], [10, 1.0921, 0.1762, 0.0418], [11, 0.811, 0.0576, 0.0137], [12, 1.1482, 0.0144, 0.0034], [13, 1.3012, 0.1108, 0.0263], [14, 1.3445, 0.0477, 0.0113]]","[0, 0, 0, 0, 1]",417,C,MaHaarms,"[0, 0, 0, 0.0018, 0.9981]",14,45,26,54,80,74,19,28,38,77,76,107,184,25,126,58,111.1406,270.825,96.6171,819.2533,0.6793,0,0.28,1.0,0.8175,0.7184,0.3793,0.5909,0.6947,0.4545,0.6029,0.2775,0.1196,0.6154,0,1.0,1.0,0.6957,0.0625,0.0,0.0,0.7,0.7407,0.8519,0.1111,0.037,0.4118,0.8,0,0.0,0.0,0.8,1.0,0.0,0.0,0.6667,0.5455,0.9091,0.0,0.0909,0.25,0.2195,0.0,0.7561,0.6483,0.6481,0.7273,1323,0.1002,0.1625,0.0938,0.1899,1329,0.1768,0.0469,0.006,0.1173,0.5571,0.5561,124.7738,5.7534,3.205,93.2693,92.6622,Luck adjusted,-3.3543,-3.4682,Luck adjusted,-1.8652,-1.9286,Luck adjusted,4080105,32,7-3,So,F,"Amsterdam, Netherlands",4.8947,4.8947,-3.8911,Adjusted from Def 3P%,-3.9101,2.746,-2.1637,-2.1743,Adjusted from Def 3P%,High,Men
4066407_Men_2018_all,"Edwards, Carsen",Big Ten Conference,Purdue,2018,"[[0, 0.8148, 0.2619, 0.1161], [1, 1.1239, 0.0802, 0.0356], [2, 1.0002, 0.1277, 0.0566], [3, 0.9116, 0.155, 0.0687], [4, 0.7124, 0.0515, 0.0228], [5, 1.1474, 0.0187, 0.0083], [6, 1.2658, 0.0305, 0.0135], [7, 1.0998, 0.0557, 0.0247], [9, 0.6401, 0.0145, 0.0064], [13, 1.2185, 0.0431, 0.0191], [14, 1.2755, 0.1612, 0.0715]]","[1, 0, 0, 0, 0]",686,CG,CaEdwards,"[0.4517, 0.5389, 0.0092, 0.0002, 0]",16,340,8,7,169,4,20,408,9,14,247,5,323,380,191,132,110.906,769.4964,96.511,1277.3417,0.4396,0,0.3553,0.4889,0.4921,0.1809,0.3636,0.1458,0.8371,0.3144,0.2717,0.1878,0.5405,0.4444,0,0.4444,1.0,0.5,0.25,0.4,0.75,0.875,0.4444,0.2222,0.2778,0.5,0.5,0.4783,0,0.459,0.3929,0.4915,0.2069,0.4,0.0,0.9508,0.4692,0.4538,0.0769,0.4692,0.2459,0.3846,0.0865,0.5288,0.49,0.5556,0.5769,2089,0.1796,0.1468,0.0127,0.3538,2084,0.1045,0.0245,0.023,0.0099,0.8796,0.872,111.0041,7.2871,6.4096,102.4935,102.887,Luck adjusted,-1.5823,-1.5083,Luck adjusted,-1.3797,-1.3152,Luck adjusted,4066407,03,6-0,Jr,G,"Atascocita, TX",7.3788,7.3788,-1.3766,Adjusted from Def 3P%,-1.3532,6.538,-1.2003,-1.1799,Adjusted from Def 3P%,High,Men
4065733_Men_2018_all,"Jerome, Ty",Atlantic Coast Conference,Virginia,2018,"[[0, 0.8876, 0.2168, 0.0892], [1, 1.1604, 0.2513, 0.1035], [2, 1.1392, 0.1417, 0.0583], [3, 1.0394, 0.064, 0.0263], [4, 0.7429, 0.1109, 0.0456], [5, 1.1208, 0.0417, 0.0172], [6, 1.4572, 0.0125, 0.0051], [7, 1.1983, 0.08, 0.0329], [9, 0.622, 0.0259, 0.0107], [13, 1.6364, 0.0244, 0.01], [14, 1.2567, 0.0309, 0.0127]]","[1, 0, 0, 0, 0]",518,s-PG,TyJerome,"[0.7678, 0.2289, 0.0032, 0.0001, 0]",20,108,20,14,38,16,21,206,15,18,119,16,211,198,77,134,109.8344,440.3514,97.3776,1256.5283,0.4692,0,0.399,0.7089,0.6234,0.0625,0.3806,0.098,0.7363,0.2225,0.1883,0.3276,0.4841,0.7778,0,0.5833,0.7143,0.75,0.0,0.8,0.0,0.0,0.0,0.1905,0.2381,0.5714,0.2857,0.6364,0,0.4,0.75,0.7143,0.2,0.5,0.0,0.8333,0.2857,0.3333,0.1905,0.4762,2.0909,0.3119,0.1386,0.5396,0.5318,0.8333,0.619,1892,0.3227,0.1385,0.0177,0.2444,1873,0.1319,0.0239,0.0304,0.0011,0.8194,0.8133,119.4062,5.9074,4.8405,95.6853,92.3552,Luck adjusted,-2.6872,-3.3197,Luck adjusted,-2.1855,-2.6999,Luck adjusted,4065733,11,6-5,Jr,G,"New Rochelle, NY",6.4559,6.4559,-2.2176,Adjusted from Def 3P%,-2.9418,5.3704,-1.8035,-2.3925,Adjusted from Def 3P%,High,Men
4066736_Men_2018_all,"Ford, Jordan",West Coast Conference,Saint Mary's (CA),2018,"[[0, 0.9696, 0.3692, 0.131], [1, 1.0963, 0.1093, 0.0388], [2, 1.326, 0.0812, 0.0288], [3, 1.2042, 0.0939, 0.0333], [4, 0.839, 0.052, 0.0185], [5, 1.0443, 0.0158, 0.0056], [6, 1.3553, 0.0379, 0.0134], [7, 1.0477, 0.056, 0.0199], [9, 0.7411, 0.0101, 0.0036], [13, 1.0914, 0.0223, 0.0079], [14, 1.2612, 0.1523, 0.054]]","[0.3458, 0.6542, 0, 0, 0]",673,CG,JoFord,"[0.3269, 0.6554, 0.0175, 0.0002, 0]",53,565,15,13,369,7,22,139,19,7,33,7,350,169,243,107,107.3747,578.2286,102.2458,1276.6167,0.5257,0,0.4142,0.4857,0.5761,0.1286,0.4112,0.0682,0.8,0.3276,0.4682,0.2062,0.3256,0.5,0,0.3333,1.0,1.0,0.0,0.0,0.0,0.7143,0.5,0.2857,0.2857,0.4286,0.5,0.6154,0,0.3478,0.375,0.6316,0.1667,0.5,0.25,0.8163,0.5568,0.6477,0.0909,0.2614,0.3333,0.2706,0.0706,0.6353,0.5568,0.5,0.5909,2036,0.1431,0.1124,0.0169,0.2765,2032,0.0769,0.0193,0.0207,0.0009,1.0,1.0,122.9963,6.185,6.185,102.9748,101.5452,Luck adjusted,-0.8548,-1.1325,Luck adjusted,-0.8548,-1.1325,Luck adjusted,4066736,03,6-2,Jr,G,"Folsom, CA",5.9721,5.9721,-2.6366,Adjusted from Def 3P%,-2.9502,6.1832,-2.6366,-2.9502,Adjusted from Def 3P%,High,Men
4066486_Men_2018_all,"Cumberland, Jarron",American Athletic Conference,Cincinnati,2018,"[[0, 0.8675, 0.2757, 0.1127], [1, 1.0058, 0.0994, 0.0406], [2, 1.1868, 0.1595, 0.0652], [3, 1.1159, 0.0383, 0.0156], [4, 0.7345, 0.1481, 0.0605], [5, 1.0865, 0.045, 0.0184], [6, 1.4676, 0.0243, 0.0099], [7, 1.094, 0.0386, 0.0158], [9, 0.5444, 0.0118, 0.0048], [13, 0.7684, 0.0513, 0.021], [14, 1.1058, 0.1079, 0.0441]]","[0.0194, 0.7659, 0.2146, 0, 0]",731,CG,JnCumberland,"[0.4016, 0.492, 0.0931, 0.0132, 0]",47,154,47,26,65,30,23,45,37,19,16,31,304,206,88,216,107.8205,575.0345,101.289,1139.1533,0.4178,0,0.3883,0.8,0.5682,0.22,0.3565,0.2338,0.7725,0.4137,0.1725,0.4235,0.4039,0.3478,0,0.2353,0.5,0.5714,0.0,0.25,0.25,0.6667,0.15,0.175,0.4,0.425,0.5,0.5833,0,0.28,0.8571,0.8,0.4,0.0909,0.0,0.7027,0.6066,0.4098,0.1803,0.4098,1.1429,0.4646,0.1811,0.3465,0.4843,0.35,0.5164,1838,0.2515,0.1669,0.04,0.3116,1793,0.1202,0.0316,0.0223,0.0162,0.8287,0.8128,111.2462,4.9224,4.0791,95.3587,96.4348,Luck adjusted,-2.411,-2.2028,Luck adjusted,-1.9596,-1.7904,Luck adjusted,4066486,34,6-5,Jr,G,"Wilmington, OH",4.9121,4.9121,-3.6233,Adjusted from Def 3P%,-3.3545,4.1825,-2.945,-2.7265,Adjusted from Def 3P%,High,Men
4277928_Men_2018_all,"Culver, Jarrett",Big 12 Conference,Texas Tech,2018,"[[0, 0.9149, 0.323, 0.138], [1, 1.1462, 0.1303, 0.0557], [2, 1.0527, 0.0753, 0.0322], [3, 0.9462, 0.0597, 0.0255], [4, 0.7006, 0.1012, 0.0432], [5, 1.1038, 0.033, 0.0141], [6, 1.3508, 0.0485, 0.0207], [7, 1.2067, 0.0615, 0.0263], [9, 0.8586, 0.0143, 0.0061], [13, 0.9741, 0.0468, 0.02], [14, 1.1439, 0.1065, 0.0455]]","[0, 0.0072, 0.4064, 0.5603, 0.0261]",969,WG,JaCulver,"[0.1159, 0.5363, 0.2954, 0.0524, 0]",10,17,29,8,5,21,24,21,71,20,9,45,388,161,219,169,110.4835,668.0583,98.0324,1243.1033,0.5258,0,0.3043,0.551,0.6712,0.2381,0.3373,0.2281,0.7101,0.377,0.3989,0.3078,0.2933,0.4839,0,0.1429,0.0,0.56,0.0714,0.1667,1.0,0.8182,0.2895,0.6579,0.1579,0.1842,0.125,0.7556,0,0.1429,0.5,0.8889,0.375,0.2222,0.5,0.6923,0.5342,0.4932,0.1233,0.3836,0.4737,0.4255,0.1348,0.4397,0.5055,0.4342,0.5479,2095,0.2536,0.1542,0.056,0.3242,2051,0.1731,0.0249,0.0268,0.0214,0.8255,0.8094,108.1125,5.4493,4.4982,89.3374,86.4959,Luck adjusted,-3.9925,-4.529,Luck adjusted,-3.2315,-3.6657,Luck adjusted,4277928,23,6-5,So,G,"Dallas, TX",4.3844,4.3844,-4.1296,Adjusted from Def 3P%,-4.6578,3.6999,-3.3425,-3.77,Adjusted from Def 3P%,High,Men
4395725_Men_2018_all,"Herro, Tyler",Southeastern Conference,Kentucky,2018,"[[0, 1.0578, 0.2286, 0.0626], [1, 1.0145, 0.0778, 0.0213], [2, 0.9812, 0.1556, 0.0426], [3, 0.8682, 0.0434, 0.0119], [4, 0.9572, 0.1251, 0.0343], [5, 1.1528, 0.0324, 0.0089], [6, 1.4127, 0.0416, 0.0114], [7, 1.1675, 0.0562, 0.0154], [9, 0.7673, 0.034, 0.0093], [13, 1.5825, 0.0288, 0.0079], [14, 1.166, 0.1764, 0.0483]]","[0, 0.708, 0.2915, 0.0005, 0]",742,WG,TyHerro,"[0.0811, 0.7287, 0.1735, 0.0168, 0]",84,244,76,45,114,50,25,195,17,22,108,18,229,165,85,144,111.3235,411.8893,98.5473,1193.4333,0.5459,0,0.3576,0.8136,0.6588,0.3929,0.4792,0.2029,0.9355,0.236,0.2157,0.3655,0.4188,0.3333,0,0.75,0.8333,0.6667,0.0,0.0,0.0,0.8571,0.5,0.2143,0.2143,0.5714,0.375,0.561,0,0.3488,0.8667,0.6923,0.5,0.3333,0.4,0.9231,0.3095,0.3095,0.1786,0.5119,0.3947,0.3977,0.25,0.2955,0.5419,0.7857,0.5417,1979,0.145,0.136,0.0151,0.2023,1985,0.142,0.0155,0.0202,0.0113,0.8188,0.8159,119.1162,4.4146,3.6146,100.7612,100.3726,Luck adjusted,-1.9792,-2.052,Luck adjusted,-1.6147,-1.6742,Luck adjusted,4395725,14,6-5,Fr,G,"Milwaukee, WI",6.1239,6.1239,-2.3115,Adjusted from Def 3P%,-2.3765,5.0301,-1.8859,-1.9389,Adjusted from Def 3P%,High,Men
3906675_Men_2018_all,"Cline, Ryan",Big Ten Conference,Purdue,2018,"[[0, 0.8572, 0.1115, 0.03], [1, 1.0454, 0.1475, 0.0397], [2, 1.2115, 0.2704, 0.0727], [3, 1.1177, 0.0595, 0.016], [4, 0.5518, 0.0604, 0.0162], [5, 1.0486, 0.0533, 0.0143], [6, 1.3762, 0.0115, 0.0031], [7, 1.1982, 0.1203, 0.0323], [9, 0.6824, 0.0203, 0.0055], [13, 1.3261, 0.0585, 0.0157], [14, 1.1283, 0.0869, 0.0234]]","[0.1101, 0.8899, 0, 0, 0]",668,CG,RyCline,"[0.2862, 0.6799, 0.0296, 0.0042, 0]",97,457,44,52,298,29,26,146,20,21,78,20,86,266,34,52,110.7145,335.8321,96.5183,1218.2067,0.4419,0,0.4173,0.8288,0.6765,0.1739,0.2885,0.0667,0.697,0.0938,0.0966,0.1477,0.7557,0.5,0,0.4545,0.8667,0.0,0.0,1.0,0.0,0.5,0.0571,0.0286,0.0286,0.9429,0.3125,0.6364,0,0.3611,0.7692,0.8333,0.2,0.4,0.5,1.0,0.0426,0.1277,0.1064,0.766,0.7,0.4833,0.1,0.4167,0.581,0.6714,0.5638,1971,0.1796,0.1251,0.0058,0.1695,1982,0.094,0.0198,0.0116,0.0042,0.8299,0.8293,124.0253,4.9571,4.1139,104.2404,104.1059,Luck adjusted,-1.2198,-1.2451,Luck adjusted,-1.0116,-1.0326,Luck adjusted,3906675,14,6-5,Sr,G,"Carmel, IN",5.8185,5.8185,-2.6001,Adjusted from Def 3P%,-2.599,4.8674,-2.1562,-2.1553,Adjusted from Def 3P%,High,Men
4277975_Men_2018_all,"Wesson, Kaleb",Big Ten Conference,Ohio St.,2018,"[[0, 0.8972, 0.0936, 0.0351], [1, 0.969, 0.0411, 0.0154], [2, 0.9124, 0.0397, 0.0149], [3, 0, 0.0081, 0.003], [4, 0.6493, 0.0531, 0.0199], [5, 1.0744, 0.0379, 0.0142], [6, 1.2082, 0.0658, 0.0247], [7, 1.0695, 0.0147, 0.0055], [8, 1.2382, 0.0969, 0.0364], [9, 0.8085, 0.187, 0.0702], [10, 0.8671, 0.0977, 0.0367], [11, 0.9611, 0.0468, 0.0176], [12, 0.9826, 0.0261, 0.0098], [13, 1.3038, 0.0997, 0.0374], [14, 1.2903, 0.0917, 0.0344]]","[0, 0, 0, 0.3317, 0.6683]",433,S-PF,KaWesson,"[0.0002, 0.0069, 0.3385, 0.6431, 0.0114]",26,46,42,60,66,87,27,23,76,73,59,117,237,75,153,84,110.2922,420.7488,98.9281,829.1717,0.5485,0,0.3467,1.0,0.6732,0.6602,0.3214,0.4444,0.7345,0.5673,0.4904,0.2692,0.2404,0.6098,0,0.5,1.0,0.6667,0.2273,0.375,0.0,0.7778,0.6279,0.7674,0.186,0.0465,0.1154,0.7,0,0.4091,1.0,0.7368,0.9286,0.0,0.0,0.6316,0.4524,0.4524,0.0238,0.5238,0.1304,0.3559,0.2373,0.4068,0.5417,0.6163,0.6548,1390,0.1634,0.1735,0.1106,0.2937,1351,0.2054,0.0539,0.0244,0.0295,0.5968,0.5831,110.8287,4.9795,2.9719,92.6121,90.4405,Luck adjusted,-3.3439,-3.7546,Luck adjusted,-1.9498,-2.1893,Luck adjusted,4277975,34,6-9,So,F,"Westerville, OH",4.3137,4.3137,-4.0113,Adjusted from Def 3P%,-4.2409,2.6166,-2.3389,-2.4728,Adjusted from Def 3P%,High,Men
4278052_Men_2018_all,"Okeke, Chuma",Southeastern Conference,Auburn,2018,"[[0, 0.8839, 0.0761, 0.02], [1, 1.135, 0.0465, 0.0122], [2, 1.0748, 0.0838, 0.022], [3, 0.9928, 0.026, 0.0068], [4, 0.5668, 0.0212, 0.0056], [5, 1.0552, 0.0512, 0.0135], [6, 1.2888, 0.049, 0.0129], [7, 0.9412, 0.0261, 0.0069], [8, 1.3083, 0.0735, 0.0193], [9, 0.7852, 0.1524, 0.04], [10, 1.059, 0.0892, 0.0234], [11, 1.0969, 0.1018, 0.0267], [12, 0.8336, 0.0276, 0.0072], [13, 1.3905, 0.0793, 0.0208], [14, 1.1839, 0.0961, 0.0252]]","[0, 0, 0.0119, 0.9714, 0.0167]",591,S-PF,ChOkeke,"[0.0011, 0.0451, 0.4403, 0.5124, 0.0011]",39,55,81,39,28,77,28,52,47,34,38,58,196,138,132,64,110.794,388.5794,98.5225,1088.1,0.5714,0,0.3913,0.9074,0.7045,0.5376,0.2969,0.3158,0.7222,0.2695,0.3952,0.1916,0.4132,0.7407,0,0.5,1.0,0.8261,0.1053,0.25,1.0,0.6316,0.6129,0.7419,0.129,0.129,0.0455,0.619,0,0.4211,1.0,0.6667,0.7,0.5,0.3333,0.5,0.25,0.375,0.15,0.475,0.5714,0.3944,0.0845,0.5211,0.5778,0.7419,0.625,1892,0.1207,0.1673,0.1086,0.2035,1861,0.1676,0.0271,0.0371,0.0542,0.7274,0.7219,118.6389,4.3518,3.1655,93.8768,95.0813,Luck adjusted,-3.1851,-2.9584,Luck adjusted,-2.2993,-2.1356,Luck adjusted,4278052,5,6-8,So,F,"Atlanta, GA",4.7792,4.7792,-3.5426,Adjusted from Def 3P%,-3.4953,3.5288,-2.5573,-2.5232,Adjusted from Def 3P%,High,Men
4277930_Men_2018_all,"Moretti, Davide",Big 12 Conference,Texas Tech,2018,"[[0, 1.1201, 0.2106, 0.0475], [1, 0.9757, 0.1152, 0.026], [2, 1.2458, 0.2469, 0.0557], [3, 1.185, 0.0446, 0.0101], [4, 0.8728, 0.0932, 0.021], [5, 1.1517, 0.0469, 0.0106], [6, 1.5017, 0.0431, 0.0097], [7, 1.1439, 0.0502, 0.0113], [9, 0.8615, 0.0457, 0.0103], [13, 1.5, 0.0157, 0.0035], [14, 1.4708, 0.0879, 0.0198]]","[0.2122, 0.7878, 0, 0, 0]",934,CG,DaMoretti,"[0.3772, 0.6041, 0.0182, 0.0004, 0]",31,89,49,23,34,40,29,18,88,27,13,66,110,158,41,69,110.5149,330.3512,98.2844,1196.195,0.5545,0,0.462,0.8219,0.6829,0.4286,0.4783,0.1515,0.9238,0.3918,0.153,0.2575,0.5896,0.0,0,0.6667,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.5,0.5455,0,0.5294,0.6667,0.7143,0.6,0.25,0.0,0.88,0.8929,0.25,0.1429,0.6071,0.8667,0.4177,0.2658,0.3165,0.6362,0.75,0.6964,2005,0.1232,0.1514,0.0033,0.1625,1986,0.0685,0.0293,0.0211,0.0,0.79,0.7837,127.041,4.9101,3.8789,95.4483,92.6602,Luck adjusted,-2.8439,-3.3701,Luck adjusted,-2.2289,-2.6413,Luck adjusted,4277930,25,6-3,So,G,"Bologna, Italy",4.0625,4.0625,-4.1591,Adjusted from Def 3P%,-4.7729,3.2816,-3.2597,-3.7407,Adjusted from Def 3P%,High,Men
3924898_Men_2018_all,"Hayes, Kevarrius",Southeastern Conference,Florida,2018,"[[5, 0.9454, 0.0139, 0.0027], [8, 1.2838, 0.3136, 0.0613], [9, 0.9667, 0.2824, 0.0552], [10, 0.9289, 0.1436, 0.0281], [12, 1.0437, 0.0092, 0.0018], [13, 1.1383, 0.1356, 0.0265], [14, 1.395, 0.1018, 0.0199]]","[0, 0, 0, 0, 1]",475,C,KeHayes,"[0, 0, 0.0002, 0.001, 0.9988]",28,13,127,67,22,144,30,3,115,70,23,146,168,0,126,42,111.4451,254.1607,98.0801,895.34,0.6726,0,0.0,0.0,0.7143,0.7556,0.5476,0.3913,0.6667,0.6607,0.75,0.25,0.0,0.5833,0,0.0,0.0,0.5789,0.0,0.6,0.0,0.5652,0.9583,0.7917,0.2083,0.0,0.3571,0.7143,0,0.0,0.0,0.75,0.8889,0.5,1.0,0.8095,1.5,0.8571,0.1429,0.0,0.2,0.12,0.08,0.76,0.6726,0.5833,0.7143,1423,0.0587,0.2125,0.133,0.1771,1426,0.1651,0.0481,0.0252,0.0887,0.6099,0.6076,118.9479,3.708,2.2617,89.0543,86.9888,Luck adjusted,-4.191,-4.5777,Luck adjusted,-2.5464,-2.7813,Luck adjusted,3924898,13,6-9,Sr,F,"Live Oak, FL",3.5461,3.5461,-4.6682,Adjusted from Def 3P%,-4.9747,2.2499,-2.8363,-3.0226,Adjusted from Def 3P%,High,Men
