_id,key,conf,team,year,style,posFreqs,doc_count,posClass,code,posConfidences,adj_rtg_margin_rank,def_adj_rtg_rank,off_adj_rtg_rank,adj_prod_margin_rank,def_adj_prod_rank,off_adj_prod_rank,adj_rapm_margin_rank,def_adj_rapm_rank,off_adj_rapm_rank,adj_rapm_prod_margin_rank,def_adj_rapm_prod_rank,off_adj_rapm_prod_rank,total_off_2p_attempts.value,total_off_3p_attempts.value,total_off_2prim_attempts.value,total_off_2pmid_attempts.value,off_adj_opp.value,off_poss.value,def_adj_opp.value,duration_mins.value,off_2p.value,off_2p_ast.value,off_3p.value,off_3p_ast.value,off_2prim.value,off_2prim_ast.value,off_2pmid.value,off_2pmid_ast.value,off_ft.value,off_ftr.value,off_2primr.value,off_2pmidr.value,off_3pr.value,off_scramble_2p.value,off_scramble_2p_ast.value,off_scramble_3p.value,off_scramble_3p_ast.value,off_scramble_2prim.value,off_scramble_2prim_ast.value,off_scramble_2pmid.value,off_scramble_2pmid_ast.value,off_scramble_ft.value,off_scramble_ftr.value,off_scramble_2primr.value,off_scramble_2pmidr.value,off_scramble_3pr.value,off_scramble_assist.value,off_trans_2p.value,off_trans_2p_ast.value,off_trans_3p.value,off_trans_3p_ast.value,off_trans_2prim.value,off_trans_2prim_ast.value,off_trans_2pmid.value,off_trans_2pmid_ast.value,off_trans_ft.value,off_trans_ftr.value,off_trans_2primr.value,off_trans_2pmidr.value,off_trans_3pr.value,off_trans_assist.value,off_ast_rim.value,off_ast_mid.value,off_ast_3p.value,off_efg.value,off_scramble_efg.value,off_trans_efg.value,off_team_poss.value,off_assist.value,off_to.value,off_orb.value,off_usage.value,def_team_poss.value,def_orb.value,def_ftr.value,def_to.value,def_2prim.value,off_team_poss_pct.value,def_team_poss_pct.value,off_rtg.value,off_adj_rtg.value,off_adj_prod.value,def_rtg.value,def_rtg.old_value,def_rtg.override,def_adj_rtg.value,def_adj_rtg.old_value,def_adj_rtg.override,def_adj_prod.value,def_adj_prod.old_value,def_adj_prod.override,roster.ncaa_id,roster.number,roster.height,roster.year_class,roster.pos,roster.origin,off_adj_rapm.value,off_adj_rapm.old_value,def_adj_rapm.value,def_adj_rapm.override,def_adj_rapm.old_value,off_adj_rapm_prod.value,def_adj_rapm_prod.value,def_adj_rapm_prod.old_value,def_adj_rapm_prod.override,tier,gender
4432646_Men_2021_all,"Chandler, Kennedy",Southeastern Conference,Tennessee,2021,"[[0, 0.7748, 0.2133, 0.0824], [1, 1.0342, 0.1694, 0.0654], [2, 0.9692, 0.0975, 0.0377], [3, 0.8834, 0.0294, 0.0114], [4, 0.6269, 0.0767, 0.0297], [5, 1.0287, 0.0282, 0.0109], [6, 1.1584, 0.0382, 0.0148], [7, 1.0433, 0.105, 0.0406], [9, 0.6476, 0.0364, 0.0141], [13, 1.1217, 0.0518, 0.02], [14, 1.2678, 0.1542, 0.0596]]","[1, 0, 0, 0, 0]",600,PG,KeChandler,"[0.9145, 0.0854, 0.0002, 0, 0]",27,6,114,23,1,76,16,1,130,14,1,106,264,128,174,90,108.7365,449.4845,96.7034,1046.465,0.5038,0,0.3828,0.7959,0.592,0.301,0.3333,0.2333,0.6061,0.2526,0.4439,0.2296,0.3265,0.45,0,0.4667,1.0,0.6923,0.4444,0.0,0.0,0.75,0.1143,0.3714,0.2,0.4286,0.25,0.6389,0,0.5556,0.7,0.619,0.3333,0.7778,0.1429,0.5143,0.3889,0.7,0.1,0.2,0.6964,0.4224,0.1429,0.4348,0.5268,0.5571,0.6778,1776,0.3272,0.1891,0.0246,0.2608,1778,0.0956,0.0272,0.0416,0.0092,0.7403,0.739,107.0728,3.8235,2.8306,88.3618,89.0073,Luck adjusted,-3.8562,-3.7341,Luck adjusted,-2.8497,-2.7594,Luck adjusted,4432646.0,1.0,6-0,Fr,G,"Memphis, TN",3.2052,3.4136,-5.0086,Adjusted from Def 3P%,-5.0936,2.3729,-3.7013,-3.7641,Adjusted from Def 3P%,High,Men
4278435_Men_2021_all,"Notae, JD",Southeastern Conference,Arkansas,2021,"[[0, 0.7694, 0.2724, 0.1087], [1, 0.927, 0.0825, 0.0329], [2, 0.9002, 0.092, 0.0367], [3, 0.7863, 0.105, 0.0419], [4, 0.7215, 0.0873, 0.0349], [5, 1.1175, 0.0671, 0.0268], [6, 1.1459, 0.0345, 0.0138], [7, 0.8837, 0.0433, 0.0173], [9, 0.798, 0.0116, 0.0046], [13, 1.4159, 0.0259, 0.0103], [14, 1.1948, 0.1783, 0.0712]]","[0.5885, 0.4082, 0.0033, 0, 0]",518,CG,JdNotae,"[0.4685, 0.5174, 0.0136, 0.0005, 0]",76,59,138,37,11,77,17,22,54,10,9,33,340,249,181,159,107.9259,656.3658,98.2657,1192.7833,0.4676,0,0.2972,0.473,0.5691,0.2136,0.3522,0.1071,0.7712,0.2598,0.3073,0.2699,0.4228,0.7273,0,0.5,0.4,1.0,0.6667,0.4,0.5,0.6667,0.1429,0.2857,0.2381,0.4762,0.3077,0.661,0,0.2885,0.4,0.7143,0.1429,0.4,0.5,0.8254,0.5676,0.4414,0.0901,0.4685,0.7037,0.5299,0.1493,0.3209,0.4584,0.7381,0.5541,2114,0.2339,0.1584,0.0186,0.308,2112,0.1338,0.0312,0.0384,0.0236,0.7956,0.7955,101.7268,3.551,2.8253,93.2388,90.3683,Luck adjusted,-2.8006,-3.348,Luck adjusted,-2.2278,-2.6633,Luck adjusted,4278435.0,1.0,6-2,Sr,G,"Covington, GA",4.4413,4.6096,-3.5857,Adjusted from Def 3P%,-3.7226,3.5336,-2.8524,-2.9612,Adjusted from Def 3P%,High,Men
4431695_Men_2021_all,"Timme, Drew",West Coast Conference,Gonzaga,2021,"[[0, 0.999, 0.0647, 0.0236], [1, 1.1127, 0.0214, 0.0078], [2, 0.7395, 0.0066, 0.0024], [4, 0.8915, 0.0192, 0.007], [5, 1.2411, 0.0535, 0.0195], [6, 1.3148, 0.0361, 0.0132], [7, 1.2963, 0.0099, 0.0036], [8, 1.3339, 0.1287, 0.047], [9, 0.9661, 0.3207, 0.1171], [10, 1.09, 0.0995, 0.0363], [11, 0.8727, 0.0199, 0.0073], [12, 1.2542, 0.0407, 0.0149], [13, 1.2412, 0.0617, 0.0225], [14, 1.1953, 0.1173, 0.0428]]","[0, 0, 0, 0.0121, 0.9879]",381,PF/C,DrTimme,"[0.0003, 0.0138, 0.2039, 0.1997, 0.5824]",9,58,14,7,32,11,18,201,12,24,142,15,368,28,269,99,105.9684,512.2286,99.0726,901.105,0.6087,0,0.2857,1.0,0.6803,0.5246,0.4141,0.5122,0.6782,0.4394,0.6793,0.25,0.0707,0.6563,0,1.0,1.0,0.7037,0.0526,0.4,0.5,0.3333,0.3636,0.8182,0.1515,0.0303,0.3182,0.6585,0,0.2,1.0,0.75,0.8148,0.0,0.0,0.6765,0.6667,0.7059,0.098,0.1961,0.5172,0.5114,0.0455,0.4432,0.596,0.6818,0.5882,1659,0.167,0.1542,0.0799,0.2966,1626,0.1665,0.022,0.0049,0.0263,0.7117,0.6931,117.6426,6.3656,4.5305,91.4377,92.9873,Luck adjusted,-2.822,-2.521,Luck adjusted,-1.9559,-1.7473,Luck adjusted,4431695.0,2.0,6-10,Jr,F,"Dallas, TX",6.0749,6.2299,-1.9449,Adjusted from Def 3P%,-2.133,4.3236,-1.348,-1.4784,Adjusted from Def 3P%,High,Men
4397148_Men_2021_all,"Allen, Timmy",Big 12 Conference,Texas,2021,"[[0, 0.8715, 0.1936, 0.0612], [1, 0.9466, 0.1286, 0.0407], [2, 0.7712, 0.0364, 0.0115], [4, 0.7984, 0.0876, 0.0277], [5, 1.0805, 0.0336, 0.0106], [6, 1.1693, 0.104, 0.0329], [7, 0.9564, 0.0402, 0.0127], [8, 1.1938, 0.0251, 0.0079], [9, 0.8125, 0.0715, 0.0226], [10, 0.922, 0.0382, 0.0121], [11, 0.7939, 0.0052, 0.0016], [12, 0.9486, 0.0113, 0.0036], [13, 0.9487, 0.1108, 0.035], [14, 1.3152, 0.114, 0.036]]","[0, 0, 0.1147, 0.7705, 0.1147]",670,WF,TiAllen,"[0.0046, 0.0704, 0.6112, 0.1635, 0.1502]",41,98,60,35,45,50,19,51,39,23,29,43,288,15,160,128,107.9857,384.025,96.6293,985.36,0.5069,0,0.2667,1.0,0.6062,0.5464,0.3828,0.3878,0.731,0.4785,0.5281,0.4224,0.0495,0.4,0,0.0,0.0,0.5152,0.0588,0.0833,0.0,0.6786,0.6222,0.7333,0.2667,0.0,0.1111,0.6341,0,0.0,0.0,0.7037,0.7368,0.5,0.1429,0.7647,0.8293,0.6585,0.3415,0.0,0.5385,0.3521,0.0563,0.5915,0.5017,0.4,0.6341,1560,0.1564,0.1667,0.1093,0.2471,1549,0.1641,0.0375,0.0271,0.0165,0.7156,0.7086,112.619,4.6594,3.3343,94.7429,91.7305,Luck adjusted,-2.5238,-3.0979,Luck adjusted,-1.7884,-2.1952,Luck adjusted,4397148.0,0.0,6-6,Sr,F,"Mesa, AZ",4.7771,4.9318,-3.2001,Adjusted from Def 3P%,-3.4098,3.4185,-2.2676,-2.4162,Adjusted from Def 3P%,High,Men
4397072_Men_2021_all,"Akinjo, James",Big 12 Conference,Baylor,2021,"[[0, 0.7504, 0.25, 0.0913], [1, 1.0732, 0.1215, 0.0444], [2, 0.9247, 0.0883, 0.0323], [3, 0.8269, 0.0505, 0.0184], [4, 0.6809, 0.0974, 0.0356], [5, 1.2909, 0.0555, 0.0203], [6, 1.2921, 0.0202, 0.0074], [7, 1.0645, 0.1198, 0.0438], [9, 0.7219, 0.0258, 0.0094], [13, 1.1053, 0.024, 0.0088], [14, 1.1615, 0.1469, 0.0537]]","[1, 0, 0, 0, 0]",561,PG,JaAkinjo,"[0.9023, 0.0975, 0.0002, 0, 0]",91,102,139,52,35,84,20,28,58,15,12,44,247,139,96,151,107.1077,450.8762,96.6166,1058.365,0.4332,0,0.295,0.6098,0.5833,0.25,0.3377,0.0588,0.8348,0.2979,0.2487,0.3912,0.3601,0.25,0,0.4545,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.1333,0.1333,0.7333,1.8333,0.6591,0,0.1538,0.0,0.75,0.4286,0.5,0.0,0.8431,0.7286,0.4,0.2286,0.3714,1.5152,0.5243,0.1243,0.3514,0.4365,0.5667,0.5,1810,0.313,0.2085,0.0138,0.2617,1798,0.0875,0.0199,0.0362,0.0011,0.7758,0.7727,105.4981,3.5359,2.7433,94.1339,92.5368,Luck adjusted,-2.4928,-2.7997,Luck adjusted,-1.9261,-2.1632,Luck adjusted,4397072.0,11.0,6-0,Jr,G,"Oakland, CA",4.3221,4.2096,-3.5011,Adjusted from Def 3P%,-3.979,3.3532,-2.7052,-3.0745,Adjusted from Def 3P%,High,Men
4431778_Men_2021_all,"Koloko, Christian",Pac 12 Conference,Arizona,2021,"[[2, 0, 0.0015, 0], [3, 0, 0.0004, 0], [5, 1.1427, 0.0359, 0.0093], [7, 1.1296, 0.0022, 0], [8, 1.3052, 0.3131, 0.0813], [9, 0.9221, 0.2175, 0.0565], [10, 0.8986, 0.1637, 0.0425], [11, 0, 0.0043, 0.0011], [12, 1.1581, 0.0337, 0.0088], [13, 1.3246, 0.1183, 0.0307], [14, 1.3274, 0.1093, 0.0284]]","[0, 0, 0, 0, 1]",455,C,ChKoloko,"[0, 0, 0.0001, 0.001, 0.999]",18,75,29,33,60,40,21,82,34,48,75,54,285,3,224,61,106.5656,374.6429,98.8492,940.3833,0.6421,0,0.0,0.0,0.7143,0.7875,0.377,0.4783,0.7353,0.4722,0.7778,0.2118,0.0104,0.625,0,0.0,0.0,0.7188,0.1304,0.25,0.5,0.7647,0.85,0.8,0.2,0.0,0.28,0.7188,0,0.0,0.0,0.7241,0.9048,0.6667,0.5,0.7,0.625,0.9063,0.0938,0.0,0.1304,0.3333,0.1373,0.5294,0.6354,0.625,0.7188,1694,0.0973,0.1575,0.121,0.203,1680,0.1794,0.0429,0.0167,0.1061,0.6333,0.6271,125.5781,5.644,3.5742,92.7541,86.8051,Luck adjusted,-2.6673,-3.8162,Luck adjusted,-1.6726,-2.3931,Luck adjusted,4431778.0,35.0,7-1,Jr,C,"Douala, Cameroon",4.9552,5.0743,-2.7941,Adjusted from Def 3P%,-3.1497,3.138,-1.7522,-1.9752,Adjusted from Def 3P%,High,Men
4395712_Men_2021_all,"Nembhard, Andrew",West Coast Conference,Gonzaga,2021,"[[0, 0.9052, 0.1691, 0.0508], [1, 1.1363, 0.1367, 0.041], [2, 1.0253, 0.1147, 0.0344], [3, 0.9209, 0.0613, 0.0184], [4, 0.8855, 0.0645, 0.0194], [5, 1.2285, 0.0836, 0.0251], [6, 1.3806, 0.012, 0.0036], [7, 1.1696, 0.1344, 0.0404], [9, 0.8206, 0.0273, 0.0082], [13, 1, 0.0188, 0.0057], [14, 1.298, 0.1776, 0.0533]]","[1, 0, 0, 0, 0]",471,s-PG,AnNembhard,"[0.7645, 0.2324, 0.003, 0.0001, 0]",50,43,101,25,7,60,22,63,42,13,20,26,177,133,85,92,106.0745,351.619,98.7737,1028.765,0.5028,0,0.3835,0.7059,0.6118,0.2115,0.4022,0.1081,0.8727,0.1774,0.2742,0.2968,0.429,0.5,0,0.3333,1.0,0.75,0.6667,0.0,0.0,0.0,0.0,0.4444,0.2222,0.3333,0.5,0.56,0,0.56,0.7857,0.6757,0.24,0.2308,0.3333,0.8333,0.4,0.4933,0.1733,0.3333,1.381,0.587,0.0924,0.3207,0.5339,0.5,0.6533,1860,0.2647,0.1763,0.0167,0.2031,1870,0.0878,0.024,0.0273,0.0036,0.7979,0.7971,117.6081,4.0054,3.1961,90.5821,92.2134,Luck adjusted,-3.0058,-2.6893,Luck adjusted,-2.3959,-2.1436,Luck adjusted,4395712.0,3.0,6-5,Sr,G,"Aurora, Canada",4.6506,4.455,-3.061,Adjusted from Def 3P%,-3.2883,3.7109,-2.4399,-2.6211,Adjusted from Def 3P%,High,Men
4397019_Men_2021_all,"McCormack, David",Big 12 Conference,Kansas,2021,"[[2, 0, 0.0005, 0], [3, 0, 0.0001, 0], [5, 1.1784, 0.0366, 0.0105], [7, 0.953, 0.001, 0], [8, 1.1684, 0.188, 0.0538], [9, 0.8723, 0.4352, 0.1244], [10, 0.9232, 0.0948, 0.0271], [11, 0, 0.0015, 0], [12, 0.8613, 0.0106, 0.003], [13, 1.1581, 0.1677, 0.048], [14, 1.2723, 0.0639, 0.0183]]","[0, 0, 0, 0.0053, 0.9947]",354,C,DaMccormack,"[0, 0, 0.0014, 0.0089, 0.9896]",13,94,18,50,109,55,23,127,29,73,156,71,293,2,193,100,108.8518,383.9786,94.4861,874.1867,0.5119,0,0.0,0.0,0.5648,0.5046,0.41,0.3902,0.7561,0.5559,0.6542,0.339,0.0068,0.5345,0,0.0,0.0,0.5435,0.12,0.5,0.0,0.7429,0.6034,0.7931,0.2069,0.0,0.1935,0.6875,0,0.0,0.0,0.7692,0.9,0.3333,1.0,0.8182,0.6471,0.7647,0.1765,0.0588,0.1818,0.4167,0.1389,0.4444,0.5085,0.5345,0.6471,1511,0.0758,0.1693,0.175,0.2619,1494,0.1875,0.0408,0.0167,0.0385,0.5439,0.538,114.6263,6.0726,3.303,95.3595,91.4079,Luck adjusted,-2.5509,-3.298,Luck adjusted,-1.3724,-1.7743,Luck adjusted,4397019.0,33.0,6-10,Sr,F,"Norfolk, VA",5.2621,5.6268,-2.4003,Adjusted from Def 3P%,-2.7811,2.8622,-1.2913,-1.4962,Adjusted from Def 3P%,High,Men
4432639_Men_2021_all,"Smith, Jabari",Southeastern Conference,Auburn,2021,"[[0, 0.9573, 0.0904, 0.0299], [1, 0.7825, 0.0321, 0.0106], [2, 1.1831, 0.0936, 0.031], [3, 1.1269, 0.0425, 0.0141], [4, 0.7338, 0.05, 0.0166], [5, 0.9982, 0.0269, 0.0089], [6, 1.4627, 0.0149, 0.0049], [7, 1.0846, 0.0234, 0.0078], [8, 1.4655, 0.0274, 0.0091], [9, 0.8518, 0.2085, 0.0691], [10, 0.7537, 0.0602, 0.02], [11, 1.2306, 0.0914, 0.0303], [12, 0.9313, 0.0384, 0.0127], [13, 0.8869, 0.0638, 0.0211], [14, 1.2845, 0.1366, 0.0453]]","[0, 0, 0.0057, 0.9914, 0.0029]",563,S-PF,JaSmith,"[0.0004, 0.033, 0.3668, 0.5994, 0.0003]",10,4,41,8,2,36,24,49,55,29,27,53,239,188,65,174,107.7542,490.5286,97.9585,976.8717,0.4351,0,0.4202,0.7342,0.6154,0.425,0.3678,0.2969,0.7963,0.3794,0.1522,0.4075,0.4403,0.36,0,0.1111,0.0,0.4615,0.1667,0.25,0.0,0.8571,0.6176,0.3824,0.3529,0.2647,0.7,0.5714,0,0.4857,0.4706,0.5714,0.75,0.5714,0.25,0.7188,0.5714,0.25,0.125,0.625,0.4483,0.5075,0.1642,0.3284,0.5211,0.3088,0.6696,1754,0.1416,0.1284,0.0347,0.2682,1737,0.2305,0.0282,0.0213,0.0385,0.7171,0.7107,113.8347,5.1266,3.6762,87.3628,88.7273,Luck adjusted,-3.8946,-3.6339,Luck adjusted,-2.7679,-2.5827,Luck adjusted,4432639.0,10.0,6-10,Fr,F,"Fayetteville, GA",4.4039,4.3075,-3.216,Adjusted from Def 3P%,-3.2297,3.158,-2.2856,-2.2954,Adjusted from Def 3P%,High,Men
4431674_Men_2021_all,"Bacot, Armando",Atlantic Coast Conference,North Carolina,2021,"[[2, 0, 0.0009, 0], [3, 0, 0.0021, 0], [5, 1.1304, 0.0242, 0.0071], [7, 0.9639, 0.0035, 0.001], [8, 1.2199, 0.2491, 0.0728], [9, 0.8317, 0.2815, 0.0822], [10, 1.0242, 0.1241, 0.0363], [11, 0.7211, 0.0057, 0.0017], [12, 1.0634, 0.0602, 0.0176], [13, 1.1901, 0.1783, 0.0521], [14, 1.2948, 0.0703, 0.0205]]","[0, 0, 0, 0, 1]",417,C,ArBacot,"[0, 0, 0.0014, 0.0262, 0.9724]",14,74,22,3,22,10,25,64,47,17,22,34,421,8,334,87,109.628,545.4014,98.3398,1236.57,0.5772,0,0.125,1.0,0.6407,0.6495,0.3333,0.4138,0.6697,0.5082,0.7786,0.2028,0.0186,0.5618,0,0.0,0.0,0.5714,0.0833,0.4,0.0,0.7188,0.7033,0.9231,0.0549,0.022,0.12,0.7059,0,0.0,0.0,0.7273,0.875,0.0,0.0,0.5238,0.6176,0.9706,0.0294,0.0,0.2083,0.3051,0.1017,0.5932,0.5699,0.5495,0.7059,2114,0.0974,0.1412,0.1518,0.2496,2125,0.2949,0.0369,0.0155,0.0528,0.7741,0.7739,120.5103,5.9366,4.5954,95.3723,90.0661,Luck adjusted,-2.6762,-3.6723,Luck adjusted,-2.071,-2.8418,Luck adjusted,4431674.0,5.0,6-10,Jr,F,"Richmond, VA",4.5552,4.5765,-3.0545,Adjusted from Def 3P%,-3.3058,3.526,-2.3637,-2.5582,Adjusted from Def 3P%,High,Men
4433136_Men_2021_all,"Kessler, Walker",Southeastern Conference,Auburn,2021,"[[2, 0.4476, 0.0099, 0.0022], [3, 0.4733, 0.0156, 0.0035], [5, 1.1009, 0.0227, 0.0051], [7, 0.8536, 0.0048, 0.0011], [8, 1.4358, 0.2646, 0.0591], [9, 0.938, 0.1731, 0.0386], [10, 0.9489, 0.1015, 0.0227], [11, 0.6535, 0.095, 0.0212], [12, 1.0346, 0.0728, 0.0162], [13, 1.2647, 0.152, 0.0339], [14, 1.3445, 0.088, 0.0196]]","[0, 0, 0, 0.0013, 0.9987]",489,C,WaKessler,"[0, 0, 0, 0.0008, 0.9992]",29,50,61,47,44,73,26,17,74,51,26,100,218,50,187,31,107.2254,309.9655,97.9472,871.09,0.7018,0,0.2,0.9,0.7701,0.6944,0.2903,0.8889,0.5955,0.3321,0.6978,0.1157,0.1866,0.625,0,0.0,0.0,0.6571,0.1739,0.4,1.0,0.697,0.8049,0.8537,0.122,0.0244,0.12,0.8636,0,0.0,0.0,0.9048,0.7368,0.0,0.0,0.3333,0.5,0.875,0.0417,0.0833,0.2105,0.3,0.2,0.5,0.6269,0.6098,0.7917,1532,0.0718,0.1194,0.1103,0.1862,1526,0.2187,0.0404,0.0242,0.192,0.6263,0.6244,122.1107,4.6426,2.9078,92.0769,79.4481,Luck adjusted,-2.9075,-5.3314,Luck adjusted,-1.8154,-3.3288,Luck adjusted,4433136.0,13.0,7-1,So,F,"Newnan, GA",3.9171,4.01,-3.6921,Adjusted from Def 3P%,-4.4035,2.4534,-2.3053,-2.7495,Adjusted from Def 3P%,High,Men
4397355_Men_2021_all,"Williams, DeAndre",American Athletic Conference,Memphis,2021,"[[0, 0.9111, 0.1763, 0.0477], [1, 1.0492, 0.0444, 0.012], [2, 0.9904, 0.058, 0.0157], [3, 0.8758, 0.0094, 0.0026], [4, 0.8311, 0.0791, 0.0214], [5, 1.0304, 0.0212, 0.0057], [6, 1.2145, 0.1195, 0.0323], [7, 1.094, 0.0632, 0.0171], [8, 1.2406, 0.0248, 0.0067], [9, 0.8378, 0.0733, 0.0198], [10, 0.8989, 0.0193, 0.0052], [11, 1.0101, 0.0092, 0.0025], [12, 1.0361, 0.0235, 0.0064], [13, 1.2493, 0.1214, 0.0328], [14, 1.1904, 0.1575, 0.0426]]","[0, 0.0541, 0.2369, 0.6557, 0.0532]",399,WF,DeWilliams,"[0.0022, 0.046, 0.5249, 0.3599, 0.067]",58,65,97,126,122,161,27,31,60,102,85,139,172,30,122,50,107.4365,260.344,97.5789,649.425,0.6105,0,0.3,0.8889,0.6639,0.5679,0.48,0.2917,0.6933,0.3713,0.604,0.2475,0.1485,0.6154,0,0.0,0.0,0.619,0.2308,0.6,0.0,0.7895,0.7037,0.7778,0.1852,0.037,0.0625,0.7097,0,0.1667,1.0,0.7241,0.619,0.5,0.0,0.5333,0.4054,0.7838,0.0541,0.1622,0.4783,0.5556,0.2222,0.2222,0.5866,0.5926,0.6351,1127,0.1393,0.2036,0.1105,0.2222,1112,0.1489,0.0472,0.0315,0.0323,0.4856,0.482,114.0968,4.0679,1.9752,93.198,90.3626,Luck adjusted,-2.7275,-3.2706,Luck adjusted,-1.3147,-1.5765,Luck adjusted,4397355.0,12.0,6-9,Sr,F,"Houston, TX",4.1361,3.7658,-3.4468,Adjusted from Def 3P%,-3.7121,2.0083,-1.6614,-1.7893,Adjusted from Def 3P%,High,Men
4432573_Men_2021_all,"Banchero, Paolo",Atlantic Coast Conference,Duke,2021,"[[0, 0.889, 0.2314, 0.0806], [1, 1.0686, 0.098, 0.0341], [2, 0.9457, 0.0849, 0.0296], [3, 0.8347, 0.0202, 0.007], [4, 0.8111, 0.0792, 0.0276], [5, 1.1133, 0.0321, 0.0112], [6, 1.2114, 0.0753, 0.0262], [7, 1.2615, 0.0561, 0.0195], [8, 1.2442, 0.0182, 0.0063], [9, 0.8582, 0.0753, 0.0262], [10, 1.0548, 0.0278, 0.0097], [11, 0.9603, 0.0173, 0.006], [12, 1.2089, 0.0124, 0.0043], [13, 1.3263, 0.0585, 0.0204], [14, 1.2615, 0.1132, 0.0394]]","[0, 0, 0, 0.8719, 0.1281]",569,WF,PaBanchero,"[0.0021, 0.0767, 0.5337, 0.3853, 0.0022]",70,258,53,31,106,29,28,104,36,12,37,18,383,130,209,174,108.5487,606.9111,98.9953,1288.1567,0.5248,0,0.3385,0.8864,0.6459,0.4296,0.3793,0.2121,0.7287,0.3665,0.4074,0.3392,0.2534,0.6563,0,0.3333,1.0,0.75,0.0476,0.0,0.0,0.8421,0.5,0.7368,0.1053,0.1579,0.5217,0.6591,0,0.3913,1.0,0.7778,0.5714,0.125,0.0,0.7273,0.4925,0.5373,0.1194,0.3433,0.4737,0.5242,0.0323,0.4435,0.5205,0.6316,0.6343,2194,0.1732,0.1516,0.0647,0.2739,2162,0.1869,0.0243,0.019,0.0267,0.8295,0.8202,112.8352,4.7978,3.9798,99.6816,95.8573,Luck adjusted,-1.6811,-2.4062,Luck adjusted,-1.3788,-1.9735,Luck adjusted,4432573.0,5.0,6-10,Fr,F,"Seattle, WA",4.9216,4.8407,-2.6187,Adjusted from Def 3P%,-3.0229,4.0824,-2.1478,-2.4794,Adjusted from Def 3P%,High,Men
4433159_Men_2021_all,"Terry, Dalen",Pac 12 Conference,Arizona,2021,"[[0, 0.693, 0.1287, 0.0305], [1, 0.9907, 0.1944, 0.046], [2, 1.0783, 0.1244, 0.0294], [3, 0.9765, 0.0121, 0.0029], [4, 0.6201, 0.0491, 0.0116], [5, 1.1487, 0.1238, 0.0293], [6, 1.0792, 0.0468, 0.0111], [7, 1.1568, 0.0699, 0.0165], [9, 0.6876, 0.0119, 0.0028], [13, 1.0819, 0.062, 0.0147], [14, 1.4393, 0.1768, 0.0418]]","[0.0422, 0.774, 0.1711, 0.0126, 0]",514,CG,DaTerry,"[0.2563, 0.5785, 0.1454, 0.0198, 0]",62,57,115,59,34,98,29,164,24,36,115,28,152,77,110,42,106.837,257.8131,98.5796,1026.9633,0.5724,0,0.3636,0.9286,0.6727,0.5,0.3095,0.1538,0.7358,0.2314,0.4803,0.1834,0.3362,0.5909,0,0.0,0.0,0.6111,0.1818,0.5,0.0,1.0,0.12,0.72,0.16,0.12,0.5385,0.7872,0,0.3636,1.0,0.8409,0.6216,0.0,0.0,0.8,0.6034,0.7586,0.0517,0.1897,1.0732,0.5931,0.0552,0.3517,0.5633,0.52,0.7414,1823,0.2139,0.1978,0.0503,0.1547,1824,0.1318,0.0322,0.0252,0.0113,0.6815,0.6809,123.5762,3.8004,2.5899,92.135,94.4664,Luck adjusted,-2.832,-2.3829,Luck adjusted,-1.9282,-1.6224,Luck adjusted,4433159.0,4.0,6-7,So,G,"Phoenix, AZ",5.3557,5.5198,-2.1641,Adjusted from Def 3P%,-2.0798,3.6499,-1.4735,-1.416,Adjusted from Def 3P%,High,Men
4278585_Men_2021_all,"Gillespie, Collin",Big East Conference,Villanova,2021,"[[0, 1.0099, 0.2064, 0.0707], [1, 0.9726, 0.1985, 0.068], [2, 1.1879, 0.1591, 0.0545], [3, 1.0806, 0.1211, 0.0415], [4, 0.7246, 0.055, 0.0188], [5, 1.0793, 0.0491, 0.0168], [6, 1.4346, 0.0284, 0.0097], [7, 1.05, 0.0621, 0.0213], [9, 0.605, 0.0063, 0.0021], [13, 1.3734, 0.0424, 0.0145], [14, 1.2019, 0.0716, 0.0245]]","[1, 0, 0, 0, 0]",843,CG,CoGillespie,"[0.4779, 0.5089, 0.0126, 0.0006, 0]",35,447,13,12,307,4,30,279,13,9,163,7,161,272,96,65,109.6577,474.8262,97.3175,1304.4167,0.4658,0,0.4154,0.5841,0.5104,0.1837,0.4,0.0385,0.9052,0.2679,0.2217,0.1501,0.6282,0.0,0,0.5385,0.6429,0.0,0.0,0.0,0.0,1.0,0.0667,0.0333,0.1,0.8667,0.1429,0.3333,0,0.5,0.4545,0.3077,0.25,0.4,0.0,0.8824,0.425,0.325,0.125,0.55,0.8235,0.3306,0.0744,0.595,0.5647,0.7,0.5625,2059,0.1984,0.1327,0.0146,0.2284,2037,0.1167,0.0247,0.0191,0.0,0.8572,0.8428,124.1768,6.4314,5.513,104.6066,100.4392,Luck adjusted,-0.948,-1.7301,Luck adjusted,-0.7989,-1.4581,Luck adjusted,4278585.0,2.0,6-2,Sr,G,"Huntingdon Valley, PA",6.0014,6.0155,-1.4954,Adjusted from Def 3P%,-1.9798,5.1444,-1.2603,-1.6686,Adjusted from Def 3P%,High,Men
